
C:\Users\Aale\Dropbox\Development\Java-ws\SMOPs\phantomjs>phantomjs.exe examples/netlog.js 
http://stackoverflow.com/
http://grammarist.com/usage/dove-dived/
0 >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> http://stackoverflow.com/
REQ http://grammarist.com/usage/dove-dived/ http://www.google-analytics.com/__utm.gif?utmwv=5.5.2&utms=1&utmn=1871236090&utmhn=disqus.com&utme=8(component*package*forum*version*userType)9(embed*free*grammarist*next*not_logged_in)&utmcs=UTF-8&utmsr=1366x768&utmvp=380x2384&utmsc=32-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=Disqus%20Comments&utmhid=1495389535&utmr=http%3A%2F%2Fgrammarist.com%2Fusage%2Fdove-dived%2F&utmp=%2Fembed%2Fcomments%2F%3Fbase%3Ddefault%26disqus_version%3Dae2cfce6%26f%3Dgrammarist%26t_i%3D1962%252520http%25253A%25252F%25252Fgrammarist.com%25252F%25253Fp%25253D1962%26t_u%3Dhttp%25253A%25252F%25252Fgrammarist.com%25252Fusage%25252Fdove-dived%25252F%26t_e%3DDove%252520vs.%252520dived%26t_d%3DDove%252520vs.%252520dived%252520-%252520Grammarist%26t_t%3DDove%252520vs.%252520dived%26s_o%3Ddefault%26l%3D&utmht=1402097005923&utmac=UA-1410476-6&utmcc=__utma%3D40641725.895091457.1402097006.1402097006.1402097006.1%3B%2B__utmz%3D40641725.1402097006.1.1.utmcsr%3Dgrammarist.com%7Cutmccn%3D(referral)%7Cutmcmd%3Dreferral%7Cutmcct%3D%2Fusage%2Fdove-dived%2F%3B&utmu=qR~
REQ http://grammarist.com/usage/dove-dived/ http://grammarist.com/usage/dove-dived/?cf_action=sync_comments&post_id=1962
REQ http://grammarist.com/usage/dove-dived/ http://links.services.disqus.com/api/ping?format=jsonp&key=cfdfcf52dffd0a702a61bad27507376d&loc=http%3A%2F%2Fgrammarist.com%2Fusage%2Fdove-dived%2F&subId=860417&v=1&jsonp=vglnk_jsonp_14020970059430
REQ http://grammarist.com/usage/dove-dived/ http://a.disquscdn.com/next/discovery.4d75485e67eaec85b00e26ae7f4e1788.js
REC http://grammarist.com/usage/dove-dived/ http://a.disquscdn.com/next/styles/discovery.32839181d8bc0e26302f2c4f8276b7b2.css
REC http://grammarist.com/usage/dove-dived/ http://a.disquscdn.com/next/styles/discovery.32839181d8bc0e26302f2c4f8276b7b2.css
REC http://grammarist.com/usage/dove-dived/ http://a.disquscdn.com/next/discovery.4d75485e67eaec85b00e26ae7f4e1788.js
REC http://grammarist.com/usage/dove-dived/ http://a.disquscdn.com/next/discovery.4d75485e67eaec85b00e26ae7f4e1788.js
REQ http://grammarist.com/usage/dove-dived/ http://disqus.com/api/3.0/discovery/listRelated.json?thread=334470497&limit=8&api_key=E8Uh5l5fHZ6gD8U3KycjAIAk46f68Zw7C6eW8WSjZvCLXebZ7p0r1yrYDrLilk2F
REC http://grammarist.com/usage/dove-dived/ http://referrer.disqus.com/juggler/event.js?thread_slug=dove_vs_dived&user_type=anon&referrer=http%3A%2F%2Fgrammarist.com%2Fusage%2Fdove-dived%2F&theme=next&organic_enabled=true&promoted_enabled=false&max_enabled=false&thumbnails_enabled=false&event=init_embed&thread=334470497&forum=grammarist&forum_id=860417&imp=1to7kekdd86rn&prev_imp
REC http://grammarist.com/usage/dove-dived/ http://referrer.disqus.com/juggler/event.js?thread_slug=dove_vs_dived&user_type=anon&referrer=http%3A%2F%2Fgrammarist.com%2Fusage%2Fdove-dived%2F&theme=next&organic_enabled=true&promoted_enabled=false&max_enabled=false&thumbnails_enabled=false&event=init_embed&thread=334470497&forum=grammarist&forum_id=860417&imp=1to7kekdd86rn&prev_imp
REC http://grammarist.com/usage/dove-dived/ http://links.services.disqus.com/api/ping?format=jsonp&key=cfdfcf52dffd0a702a61bad27507376d&loc=http%3A%2F%2Fgrammarist.com%2Fusage%2Fdove-dived%2F&subId=860417&v=1&jsonp=vglnk_jsonp_14020970059430
REC http://grammarist.com/usage/dove-dived/ http://links.services.disqus.com/api/ping?format=jsonp&key=cfdfcf52dffd0a702a61bad27507376d&loc=http%3A%2F%2Fgrammarist.com%2Fusage%2Fdove-dived%2F&subId=860417&v=1&jsonp=vglnk_jsonp_14020970059430
REC http://grammarist.com/usage/dove-dived/ http://disqus.com/api/3.0/discovery/listRelated.json?thread=334470497&limit=8&api_key=E8Uh5l5fHZ6gD8U3KycjAIAk46f68Zw7C6eW8WSjZvCLXebZ7p0r1yrYDrLilk2F
REC http://grammarist.com/usage/dove-dived/ http://disqus.com/api/3.0/discovery/listRelated.json?thread=334470497&limit=8&api_key=E8Uh5l5fHZ6gD8U3KycjAIAk46f68Zw7C6eW8WSjZvCLXebZ7p0r1yrYDrLilk2F
REQ http://grammarist.com/usage/dove-dived/ http://disqus.com/api/3.0/discovery/listTopPost.json?thread=1065868072&thread=1074713251&thread=1115847511&thread=1115857871&thread=1256778103&thread=1273840189&thread=1276782814&thread=1301430341&api_key=E8Uh5l5fHZ6gD8U3KycjAIAk46f68Zw7C6eW8WSjZvCLXebZ7p0r1yrYDrLilk2F
REC http://grammarist.com/usage/dove-dived/ http://grammarist.com/usage/dove-dived/?cf_action=sync_comments&post_id=1962
REC http://grammarist.com/usage/dove-dived/ http://grammarist.com/usage/dove-dived/?cf_action=sync_comments&post_id=1962
REC http://grammarist.com/usage/dove-dived/ http://www.google-analytics.com/__utm.gif?utmwv=5.5.2&utms=1&utmn=1871236090&utmhn=disqus.com&utme=8(component*package*forum*version*userType)9(embed*free*grammarist*next*not_logged_in)&utmcs=UTF-8&utmsr=1366x768&utmvp=380x2384&utmsc=32-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=Disqus%20Comments&utmhid=1495389535&utmr=http%3A%2F%2Fgrammarist.com%2Fusage%2Fdove-dived%2F&utmp=%2Fembed%2Fcomments%2F%3Fbase%3Ddefault%26disqus_version%3Dae2cfce6%26f%3Dgrammarist%26t_i%3D1962%252520http%25253A%25252F%25252Fgrammarist.com%25252F%25253Fp%25253D1962%26t_u%3Dhttp%25253A%25252F%25252Fgrammarist.com%25252Fusage%25252Fdove-dived%25252F%26t_e%3DDove%252520vs.%252520dived%26t_d%3DDove%252520vs.%252520dived%252520-%252520Grammarist%26t_t%3DDove%252520vs.%252520dived%26s_o%3Ddefault%26l%3D&utmht=1402097005923&utmac=UA-1410476-6&utmcc=__utma%3D40641725.895091457.1402097006.1402097006.1402097006.1%3B%2B__utmz%3D40641725.1402097006.1.1.utmcsr%3Dgrammarist.com%7Cutmccn%3D(referral)%7Cutmcmd%3Dreferral%7Cutmcct%3D%2Fusage%2Fdove-dived%2F%3B&utmu=qR~
REC http://grammarist.com/usage/dove-dived/ http://www.google-analytics.com/__utm.gif?utmwv=5.5.2&utms=1&utmn=1871236090&utmhn=disqus.com&utme=8(component*package*forum*version*userType)9(embed*free*grammarist*next*not_logged_in)&utmcs=UTF-8&utmsr=1366x768&utmvp=380x2384&utmsc=32-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=Disqus%20Comments&utmhid=1495389535&utmr=http%3A%2F%2Fgrammarist.com%2Fusage%2Fdove-dived%2F&utmp=%2Fembed%2Fcomments%2F%3Fbase%3Ddefault%26disqus_version%3Dae2cfce6%26f%3Dgrammarist%26t_i%3D1962%252520http%25253A%25252F%25252Fgrammarist.com%25252F%25253Fp%25253D1962%26t_u%3Dhttp%25253A%25252F%25252Fgrammarist.com%25252Fusage%25252Fdove-dived%25252F%26t_e%3DDove%252520vs.%252520dived%26t_d%3DDove%252520vs.%252520dived%252520-%252520Grammarist%26t_t%3DDove%252520vs.%252520dived%26s_o%3Ddefault%26l%3D&utmht=1402097005923&utmac=UA-1410476-6&utmcc=__utma%3D40641725.895091457.1402097006.1402097006.1402097006.1%3B%2B__utmz%3D40641725.1402097006.1.1.utmcsr%3Dgrammarist.com%7Cutmccn%3D(referral)%7Cutmcmd%3Dreferral%7Cutmcct%3D%2Fusage%2Fdove-dived%2F%3B&utmu=qR~
REC http://grammarist.com/usage/dove-dived/ http://disqus.com/api/3.0/discovery/listTopPost.json?thread=1065868072&thread=1074713251&thread=1115847511&thread=1115857871&thread=1256778103&thread=1273840189&thread=1276782814&thread=1301430341&api_key=E8Uh5l5fHZ6gD8U3KycjAIAk46f68Zw7C6eW8WSjZvCLXebZ7p0r1yrYDrLilk2F
REC http://grammarist.com/usage/dove-dived/ http://disqus.com/api/3.0/discovery/listTopPost.json?thread=1065868072&thread=1074713251&thread=1115847511&thread=1115857871&thread=1256778103&thread=1273840189&thread=1276782814&thread=1301430341&api_key=E8Uh5l5fHZ6gD8U3KycjAIAk46f68Zw7C6eW8WSjZvCLXebZ7p0r1yrYDrLilk2F
REQ http://grammarist.com/usage/dove-dived/ http://referrer.disqus.com/juggler/event.js?major_version=metadata&internal_organic=4&external_organic=0&promoted=0&display=true&placement=bottom&event=init_discovery&thread=334470497&forum=grammarist&forum_id=860417&imp=1to7kekdd86rn&prev_imp
REQ http://grammarist.com/usage/dove-dived/ http://juggler.services.disqus.com/event.js?major_version=metadata&internal_organic=4&external_organic=0&promoted=0&display=true&placement=bottom&event=init_discovery&thread=334470497&forum=grammarist&forum_id=860417&imp=1to7kekdd86rn&prev_imp
REC http://grammarist.com/usage/dove-dived/ http://referrer.disqus.com/juggler/event.js?major_version=metadata&internal_organic=4&external_organic=0&promoted=0&display=true&placement=bottom&event=init_discovery&thread=334470497&forum=grammarist&forum_id=860417&imp=1to7kekdd86rn&prev_imp
REC http://grammarist.com/usage/dove-dived/ http://referrer.disqus.com/juggler/event.js?major_version=metadata&internal_organic=4&external_organic=0&promoted=0&display=true&placement=bottom&event=init_discovery&thread=334470497&forum=grammarist&forum_id=860417&imp=1to7kekdd86rn&prev_imp
REC http://grammarist.com/usage/dove-dived/ http://juggler.services.disqus.com/event.js?major_version=metadata&internal_organic=4&external_organic=0&promoted=0&display=true&placement=bottom&event=init_discovery&thread=334470497&forum=grammarist&forum_id=860417&imp=1to7kekdd86rn&prev_imp
REC http://grammarist.com/usage/dove-dived/ http://juggler.services.disqus.com/event.js?major_version=metadata&internal_organic=4&external_organic=0&promoted=0&display=true&placement=bottom&event=init_discovery&thread=334470497&forum=grammarist&forum_id=860417&imp=1to7kekdd86rn&prev_imp
REC http://grammarist.com/usage/dove-dived/ http://grammarist.com/wp-content/uploads/2010/03/dived-dove-american-english-1850-2000.png
REC http://grammarist.com/usage/dove-dived/ http://grammarist.com/wp-content/uploads/2010/03/dived-dove-american-english-1850-2000.png
REC http://grammarist.com/usage/dove-dived/ http://grammarist.com/wp-content/uploads/2010/03/dived-dove-british-english-1850-20001.png
REC http://grammarist.com/usage/dove-dived/ http://grammarist.com/wp-content/uploads/2010/03/dived-dove-british-english-1850-20001.png
REQ http://grammarist.com/usage/dove-dived/ https://www.facebook.com/connect/ping?client_id=297452190340934&domain=grammarist.com&origin=1&redirect_uri=http%3A%2F%2Fstatic.ak.facebook.com%2Fconnect%2Fxd_arbiter%2FV80PAcvrynR.js%3Fversion%3D41%23cb%3Dfdaffdb5c%26domain%3Dgrammarist.com%26origin%3Dhttp%253A%252F%252Fgrammarist.com%252Ff32ad3f7d4%26relation%3Dparent&response_type=token%2Csigned_request%2Ccode&sdk=joey
REQ http://grammarist.com/usage/dove-dived/ http://www.facebook.com/plugins/like.php?app_id=297452190340934&channel=http%3A%2F%2Fstatic.ak.facebook.com%2Fconnect%2Fxd_arbiter%2FV80PAcvrynR.js%3Fversion%3D41%23cb%3Df128a3101%26domain%3Dgrammarist.com%26origin%3Dhttp%253A%252F%252Fgrammarist.com%252Ff32ad3f7d4%26relation%3Dparent.parent&href=http%3A%2F%2Fgrammarist.com%2Fusage%2Fdove-dived%2F&layout=button_count&locale=en_US&sdk=joey&send=false&show_faces=false&width=150
REQ http://grammarist.com/usage/dove-dived/ http://www.facebook.com/plugins/like_box.php?app_id=297452190340934&channel=http%3A%2F%2Fstatic.ak.facebook.com%2Fconnect%2Fxd_arbiter%2FV80PAcvrynR.js%3Fversion%3D41%23cb%3Df3104dc638%26domain%3Dgrammarist.com%26origin%3Dhttp%253A%252F%252Fgrammarist.com%252Ff32ad3f7d4%26relation%3Dparent.parent&header=false&height=80&href=http%3A%2F%2Fwww.facebook.com%2Fpages%2FGrammarist%2F156995827697651&locale=en_US&sdk=joey&show_faces=false&stream=false&width=300
REC http://grammarist.com/usage/dove-dived/ http://www.facebook.com/plugins/like_box.php?app_id=297452190340934&channel=http%3A%2F%2Fstatic.ak.facebook.com%2Fconnect%2Fxd_arbiter%2FV80PAcvrynR.js%3Fversion%3D41%23cb%3Df3104dc638%26domain%3Dgrammarist.com%26origin%3Dhttp%253A%252F%252Fgrammarist.com%252Ff32ad3f7d4%26relation%3Dparent.parent&header=false&height=80&href=http%3A%2F%2Fwww.facebook.com%2Fpages%2FGrammarist%2F156995827697651&locale=en_US&sdk=joey&show_faces=false&stream=false&width=300
REQ http://grammarist.com/usage/dove-dived/ http://static.ak.fbcdn.net/rsrc.php/v2/yV/r/UOddZ6hf2HC.js
REQ http://grammarist.com/usage/dove-dived/ http://profile.ak.fbcdn.net/hprofile-ak-xaf1/t1.0-1/p50x50/248025_165420520188515_3469417_n.jpg
REC http://grammarist.com/usage/dove-dived/ http://www.facebook.com/plugins/like_box.php?app_id=297452190340934&channel=http%3A%2F%2Fstatic.ak.facebook.com%2Fconnect%2Fxd_arbiter%2FV80PAcvrynR.js%3Fversion%3D41%23cb%3Df3104dc638%26domain%3Dgrammarist.com%26origin%3Dhttp%253A%252F%252Fgrammarist.com%252Ff32ad3f7d4%26relation%3Dparent.parent&header=false&height=80&href=http%3A%2F%2Fwww.facebook.com%2Fpages%2FGrammarist%2F156995827697651&locale=en_US&sdk=joey&show_faces=false&stream=false&width=300
REQ http://grammarist.com/usage/dove-dived/ http://static.ak.fbcdn.net/rsrc.php/v2/y1/r/LVx-xkvaJ0b.png
REC http://grammarist.com/usage/dove-dived/ http://www.facebook.com/plugins/like.php?app_id=297452190340934&channel=http%3A%2F%2Fstatic.ak.facebook.com%2Fconnect%2Fxd_arbiter%2FV80PAcvrynR.js%3Fversion%3D41%23cb%3Df128a3101%26domain%3Dgrammarist.com%26origin%3Dhttp%253A%252F%252Fgrammarist.com%252Ff32ad3f7d4%26relation%3Dparent.parent&href=http%3A%2F%2Fgrammarist.com%2Fusage%2Fdove-dived%2F&layout=button_count&locale=en_US&sdk=joey&send=false&show_faces=false&width=150
REQ http://grammarist.com/usage/dove-dived/ http://static.ak.fbcdn.net/rsrc.php/v2/yV/r/UOddZ6hf2HC.js
REC http://grammarist.com/usage/dove-dived/ http://www.facebook.com/plugins/like.php?app_id=297452190340934&channel=http%3A%2F%2Fstatic.ak.facebook.com%2Fconnect%2Fxd_arbiter%2FV80PAcvrynR.js%3Fversion%3D41%23cb%3Df128a3101%26domain%3Dgrammarist.com%26origin%3Dhttp%253A%252F%252Fgrammarist.com%252Ff32ad3f7d4%26relation%3Dparent.parent&href=http%3A%2F%2Fgrammarist.com%2Fusage%2Fdove-dived%2F&layout=button_count&locale=en_US&sdk=joey&send=false&show_faces=false&width=150
REC http://grammarist.com/usage/dove-dived/ https://www.facebook.com/connect/ping?client_id=297452190340934&domain=grammarist.com&origin=1&redirect_uri=http%3A%2F%2Fstatic.ak.facebook.com%2Fconnect%2Fxd_arbiter%2FV80PAcvrynR.js%3Fversion%3D41%23cb%3Dfdaffdb5c%26domain%3Dgrammarist.com%26origin%3Dhttp%253A%252F%252Fgrammarist.com%252Ff32ad3f7d4%26relation%3Dparent&response_type=token%2Csigned_request%2Ccode&sdk=joey
REQ http://grammarist.com/usage/dove-dived/ http://static.ak.facebook.com/connect/xd_arbiter/V80PAcvrynR.js?version=41#cb=fdaffdb5c&domain=grammarist.com&origin=http://grammarist.com/f32ad3f7d4&relation=parent&error=unknown_user
REC http://grammarist.com/usage/dove-dived/ http://static.ak.facebook.com/connect/xd_arbiter/V80PAcvrynR.js?version=41#cb=fdaffdb5c&domain=grammarist.com&origin=http://grammarist.com/f32ad3f7d4&relation=parent&error=unknown_user
REC http://grammarist.com/usage/dove-dived/ http://static.ak.facebook.com/connect/xd_arbiter/V80PAcvrynR.js?version=41#cb=fdaffdb5c&domain=grammarist.com&origin=http://grammarist.com/f32ad3f7d4&relation=parent&error=unknown_user
REC http://grammarist.com/usage/dove-dived/ http://static.ak.fbcdn.net/rsrc.php/v2/yV/r/UOddZ6hf2HC.js
REC http://grammarist.com/usage/dove-dived/ http://static.ak.fbcdn.net/rsrc.php/v2/y1/r/LVx-xkvaJ0b.png
REC http://grammarist.com/usage/dove-dived/ http://static.ak.fbcdn.net/rsrc.php/v2/y1/r/LVx-xkvaJ0b.png
REC http://grammarist.com/usage/dove-dived/ http://static.ak.fbcdn.net/rsrc.php/v2/yV/r/UOddZ6hf2HC.js
REC http://grammarist.com/usage/dove-dived/ http://profile.ak.fbcdn.net/hprofile-ak-xaf1/t1.0-1/p50x50/248025_165420520188515_3469417_n.jpg
REC http://grammarist.com/usage/dove-dived/ http://profile.ak.fbcdn.net/hprofile-ak-xaf1/t1.0-1/p50x50/248025_165420520188515_3469417_n.jpg
REC http://grammarist.com/usage/dove-dived/ http://static.ak.fbcdn.net/rsrc.php/v2/yV/r/UOddZ6hf2HC.js
REC http://grammarist.com/usage/dove-dived/ http://static.ak.fbcdn.net/rsrc.php/v2/yV/r/UOddZ6hf2HC.js
2 >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> 
REC http://grammarist.com/usage/dove-dived/ http://realtime.services.disqus.com/api/2/thread/334470497?bust=1
REC http://grammarist.com/usage/dove-dived/ http://realtime.services.disqus.com/api/2/thread/334470497?bust=1
REQ http://grammarist.com/usage/dove-dived/ http://realtime.services.disqus.com/api/2/thread/334470497?bust=2
Terminate batch job (Y/N)? 
